ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_eq_WORKING_TOWN,FLAG_RESIDENCE_STATE_eq_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_eq_POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1,
210,25,F,D,54,Y,31,12,0,P,372,Y,N,N,Y,60,703,0,Y,N,0,N,N,340,0,0,N,0,
211,19,F,S,31,Y,31,12,0,P,240,Y,Y,Y,Y,72,999,0,Y,N,0,N,N,1230,0,0,N,0,
212,2,M,S,20,Y,31,28,0,C,252,Y,Y,Y,Y,0,213,0,Y,N,0,N,N,239,0,0,N,0,
213,5,F,S,18,N,50,18,0,C,48,Y,Y,N,Y,0,251,0,Y,N,0,N,N,200,0,0,N,0,
214,22,M,C,39,N,50,12,0,P,240,Y,Y,N,Y,180,999,0,Y,N,0,N,N,1000,0,0,N,0,
215,10,F,C,44,Y,31,8,0,P,48,Y,Y,Y,Y,288,713,0,Y,N,0,N,N,1223,0,2,N,0,
216,25,M,S,30,Y,50,12,0,C,96,Y,Y,N,Y,144,514,0,Y,N,0,N,N,863,0,0,N,1,
217,55,M,O,34,Y,31,12,0,P,324,Y,Y,N,Y,24,26,0,Y,N,0,N,N,280,0,0,N,0,
218,25,M,S,21,Y,50,18,0,C,36,Y,Y,Y,Y,24,218,0,Y,N,0,N,N,247,0,0,N,0,
219,12,F,S,39,N,31,8,0,A,48,Y,Y,Y,Y,36,205,0,Y,N,0,N,N,300,0,0,N,0,
220,66,M,S,20,Y,31,16,0,P,240,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,450,0,0,N,0,
221,25,M,C,47,Y,31,12,0,P,180,Y,Y,Y,Y,84,202,0,Y,N,0,N,N,1000,0,0,N,0,
222,24,F,S,21,N,50,12,0,P,12,Y,Y,N,Y,12,703,0,Y,N,0,N,N,700,0,0,N,1,
223,15,F,D,45,Y,31,20,0,P,276,Y,N,Y,Y,12,205,0,Y,N,0,N,N,203,0,0,N,0,
224,19,F,C,58,Y,31,28,0,P,276,Y,Y,N,Y,0,999,0,Y,N,0,N,N,300,0,0,N,0,
225,24,M,C,42,N,31,20,0,P,168,Y,Y,N,Y,12,202,0,Y,N,0,N,N,480,0,0,N,0,
226,12,M,C,53,Y,31,8,0,P,336,Y,Y,N,Y,0,13,0,Y,N,0,N,N,1040,0,0,N,1,
227,5,M,S,18,Y,23,18,0,C,24,Y,Y,N,Y,0,999,0,Y,N,0,N,N,200,0,0,N,0,
228,23,F,S,19,Y,31,28,0,A,228,Y,Y,N,Y,12,999,0,Y,N,0,N,N,600,0,0,N,1,
229,1,M,C,36,Y,50,8,0,P,108,Y,Y,Y,Y,12,707,0,Y,N,0,N,N,204,0,0,N,1,
230,25,F,C,42,Y,31,20,0,P,276,Y,Y,Y,Y,0,205,0,Y,N,0,N,N,180,0,0,N,0,
231,10,F,C,41,Y,31,12,3,P,204,Y,Y,N,Y,0,123,0,Y,N,0,N,N,300,0,0,N,0,
232,16,M,C,24,Y,31,8,0,P,168,Y,Y,Y,Y,48,26,0,Y,N,0,N,N,321,0,0,N,0,
233,11,F,C,28,Y,31,20,0,P,36,Y,Y,Y,Y,12,40,0,Y,N,0,N,N,900,0,0,N,0,
234,25,F,S,23,Y,31,12,0,C,276,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
235,55,F,O,38,Y,31,12,0,A,12,Y,Y,N,Y,0,205,0,Y,N,0,N,N,360,0,0,N,0,
236,25,F,S,35,Y,31,12,0,P,48,Y,Y,N,Y,24,26,0,Y,N,0,N,N,390,0,0,N,0,
237,15,F,C,30,Y,31,8,0,P,36,Y,Y,Y,Y,24,35,0,Y,N,0,N,N,1300,0,1,N,0,
238,4,F,S,22,Y,50,11,0,C,12,Y,Y,Y,Y,12,40,0,Y,N,0,N,N,220,0,0,N,0,
239,20,F,S,41,Y,31,1,0,C,36,Y,Y,Y,Y,24,38,0,Y,N,0,N,N,559,0,0,N,0,
240,11,F,C,36,Y,31,18,0,A,108,Y,Y,Y,Y,12,34,0,Y,N,0,N,N,1220,0,0,N,0,
241,3,F,C,26,N,50,20,0,P,24,Y,Y,N,Y,24,728,0,N,N,0,N,N,3000,0,0,N,0,
242,25,F,S,33,Y,50,25,0,P,60,Y,Y,Y,Y,12,26,0,Y,N,0,N,N,340,0,0,N,1,
243,55,F,S,24,Y,31,8,0,A,24,Y,Y,Y,Y,12,61,0,Y,N,0,N,N,200,0,0,N,1,
244,22,F,C,39,Y,31,28,0,P,360,Y,Y,N,Y,0,999,0,Y,N,0,N,N,180,0,0,N,0,
245,24,F,D,60,Y,31,20,0,P,72,Y,Y,N,Y,48,13,0,Y,N,0,N,N,1909,0,0,N,0,
246,96,F,S,38,Y,31,8,0,P,12,Y,Y,N,Y,0,13,0,Y,N,0,N,N,350,0,0,N,0,
247,25,M,S,18,Y,31,1,0,P,180,Y,Y,Y,Y,12,24,0,Y,N,0,N,N,360,0,0,N,0,
248,10,F,C,46,Y,50,20,0,P,120,Y,Y,Y,Y,252,999,0,Y,N,0,N,N,3000,0,1,N,0,
249,22,F,S,17,Y,31,28,0,P,36,Y,Y,N,Y,12,801,0,Y,N,0,N,N,180,0,0,N,0,
250,12,M,S,19,N,31,28,0,C,24,Y,Y,N,Y,0,702,0,Y,N,0,N,N,300,0,0,N,1,
251,22,F,C,38,Y,31,12,0,P,480,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,180,0,0,N,0,
252,24,F,V,48,Y,31,18,0,A,24,Y,Y,Y,Y,156,999,0,Y,N,0,N,N,640,0,0,N,0,
253,15,F,C,39,Y,33,20,0,P,204,Y,Y,Y,Y,24,305,0,Y,N,0,N,N,1285,0,2,N,0,
254,25,F,S,55,Y,31,12,0,O,48,Y,Y,N,Y,48,205,0,Y,N,0,N,N,240,0,0,N,0,
255,6,F,C,51,N,50,18,0,P,612,Y,Y,Y,Y,264,132,450,Y,N,0,N,N,630,0,0,N,0,
34,19,F,V,52,Y,31,8,0,P,204,Y,Y,N,Y,0,168,0,Y,N,0,N,N,387,0,0,N,0,
257,22,F,O,42,N,31,28,0,P,240,Y,Y,N,Y,24,950,0,Y,N,0,N,N,550,0,0,N,0,
258,55,M,S,38,Y,31,20,0,O,48,Y,Y,N,Y,48,40,0,Y,N,0,N,N,870,0,0,N,0,
259,15,F,S,22,Y,31,18,0,P,264,Y,Y,Y,Y,60,999,0,Y,N,0,N,N,500,0,0,N,0,
260,24,M,S,21,Y,31,8,0,A,12,Y,Y,Y,Y,24,514,0,Y,N,0,N,N,714,0,0,N,0,
261,1,M,C,28,Y,31,20,0,P,24,Y,Y,N,Y,12,801,0,Y,N,0,N,N,510,0,0,N,0,
262,15,F,S,71,Y,31,25,0,P,540,Y,Y,N,Y,12,13,0,Y,N,0,N,N,180,0,0,N,0,
263,20,M,S,18,Y,31,12,0,P,216,Y,Y,N,Y,12,514,0,Y,N,0,N,N,610,0,1,N,0,
264,25,F,S,23,Y,31,12,0,P,276,Y,Y,Y,Y,12,26,0,Y,N,0,N,N,200,0,0,N,0,
265,9,F,S,18,Y,5,8,0,P,120,Y,Y,N,Y,24,999,0,Y,N,0,N,N,322,0,0,N,0,
266,10,M,C,33,Y,31,18,0,P,360,Y,Y,N,Y,108,158,0,Y,N,0,N,N,560,0,0,N,0,
267,9,F,S,16,N,5,12,0,P,168,Y,Y,N,Y,0,853,0,Y,N,0,N,N,227,0,0,N,0,
268,25,F,C,19,Y,31,1,0,P,12,Y,Y,N,Y,12,302,0,Y,N,0,N,N,200,0,0,N,0,
269,55,F,C,38,Y,50,25,0,P,60,Y,Y,N,Y,60,166,1500,Y,N,0,N,N,300,0,0,N,0,
270,17,M,S,18,N,50,8,0,C,228,Y,Y,N,Y,12,514,0,Y,N,0,N,N,152,0,0,N,1,
271,12,F,S,22,Y,31,28,0,P,24,Y,Y,N,Y,0,165,0,Y,N,0,N,N,600,0,0,N,0,
272,20,F,D,47,Y,31,12,0,P,336,Y,Y,Y,Y,120,717,0,Y,N,0,N,N,1500,0,0,N,0,
273,19,M,S,28,N,50,20,0,P,336,Y,Y,Y,Y,96,60,0,Y,N,0,N,N,180,0,0,N,0,
274,24,F,S,56,Y,31,8,0,O,384,Y,Y,Y,Y,24,853,0,Y,N,0,N,N,480,0,0,N,0,
275,23,F,C,52,Y,31,25,0,A,12,Y,Y,N,Y,120,402,0,Y,N,0,N,N,1500,0,1,N,1,
276,55,F,O,48,Y,50,12,0,P,180,Y,Y,Y,Y,0,801,0,Y,N,0,N,N,220,0,0,N,0,
277,23,M,S,30,Y,31,1,0,P,60,Y,Y,Y,Y,12,251,0,Y,N,0,N,N,379,0,0,N,0,
278,55,F,S,27,N,31,18,0,A,36,Y,Y,Y,Y,0,132,0,Y,N,0,N,N,852,0,0,N,0,
279,25,F,S,22,Y,50,8,0,C,276,Y,Y,Y,Y,24,654,0,Y,N,0,N,N,500,0,0,N,1,
280,20,M,C,52,Y,31,25,0,P,144,Y,N,Y,Y,108,522,0,Y,N,0,N,N,529,0,2,N,0,
281,1,M,C,53,Y,31,18,0,P,264,Y,Y,N,Y,288,222,0,Y,N,0,N,N,698,0,2,N,0,
282,21,F,C,44,Y,31,18,0,A,24,Y,Y,N,Y,48,35,0,Y,N,0,N,N,729,0,1,N,0,
283,7,F,S,30,Y,5,25,0,C,324,Y,Y,N,Y,12,654,0,Y,N,0,N,N,326,0,0,N,1,
284,1,M,S,27,Y,31,3,0,P,132,Y,Y,N,Y,12,12,0,Y,N,0,N,N,1246,0,0,N,0,
285,8,F,S,49,Y,31,8,0,P,48,Y,Y,Y,Y,324,210,0,Y,N,0,N,N,2199,0,1,N,0,
286,1,M,S,27,N,31,20,0,P,96,Y,N,N,Y,24,13,0,Y,N,0,N,N,271,0,0,N,0,
287,20,M,S,19,N,31,20,0,P,12,Y,Y,N,Y,12,253,0,Y,N,0,N,N,1200,0,0,N,0,
288,20,F,C,38,Y,31,1,0,P,168,Y,Y,Y,Y,24,40,0,Y,N,0,N,N,560,0,0,N,1,
289,55,F,S,39,Y,50,25,0,P,120,Y,Y,N,Y,12,950,0,Y,N,0,N,N,700,0,0,N,1,
290,23,F,D,38,Y,31,12,0,P,192,Y,Y,N,Y,0,18,0,Y,N,0,N,N,1500,0,0,N,0,
291,15,F,C,41,Y,31,20,0,P,240,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,1,
292,25,F,S,21,Y,31,8,0,C,24,Y,Y,Y,Y,84,24,0,Y,N,0,N,N,260,0,0,N,1,
293,16,M,C,58,Y,31,8,0,A,60,Y,Y,N,Y,0,13,0,Y,N,0,N,N,3184,0,1,N,0,
294,23,F,S,28,N,50,18,0,P,324,Y,N,Y,Y,12,654,0,Y,N,0,N,N,300,0,0,N,0,
295,15,F,O,30,Y,31,28,0,P,60,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
296,55,F,S,18,N,50,18,0,P,216,Y,Y,Y,Y,0,801,0,Y,N,0,N,N,220,0,0,N,0,
297,25,M,C,54,Y,50,8,0,P,12,Y,Y,Y,Y,192,999,0,Y,N,0,N,N,1777,0,1,N,0,
298,10,M,S,25,Y,31,8,0,P,12,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,900,0,0,N,0,
299,14,F,C,35,Y,31,1,0,P,72,Y,Y,N,Y,24,863,0,Y,N,0,N,N,1200,0,2,N,0,
300,9,F,S,24,Y,5,18,0,P,288,Y,Y,Y,Y,12,139,0,Y,N,0,N,N,310,0,0,N,0,
301,10,F,S,19,Y,31,3,0,C,192,Y,Y,Y,Y,0,113,0,Y,N,0,N,N,219,0,0,N,0,
302,10,M,O,36,Y,50,20,0,P,480,Y,Y,N,Y,0,950,0,Y,N,0,N,N,200,0,0,N,1,
303,25,F,O,34,N,50,18,0,P,408,Y,Y,N,Y,12,999,0,Y,N,0,N,N,270,0,0,N,0,
304,24,M,D,51,Y,31,12,0,P,612,Y,Y,Y,Y,60,305,0,Y,N,0,N,N,3154,0,0,N,0,
305,12,F,D,39,Y,31,12,0,A,72,Y,Y,N,Y,156,222,0,Y,N,0,N,N,1729,0,0,N,1,
306,22,F,V,61,N,50,8,0,P,60,Y,Y,N,Y,372,703,0,Y,N,0,N,N,1187,0,0,N,1,
307,24,M,S,40,Y,31,18,0,P,384,Y,Y,N,Y,24,13,0,Y,N,0,N,N,225,0,0,N,0,
308,22,M,C,38,N,50,12,0,O,24,Y,Y,N,Y,24,18,0,Y,N,0,N,N,2327,0,1,N,0,
309,10,M,S,21,Y,31,18,0,P,252,Y,Y,Y,Y,12,39,0,Y,N,0,N,N,264,0,0,N,1,
310,22,M,S,31,N,50,12,0,P,48,Y,Y,N,Y,12,39,0,Y,N,0,N,N,402,0,0,N,1,
311,55,M,S,38,Y,31,12,0,P,120,Y,Y,Y,Y,0,123,0,Y,N,0,N,N,507,0,0,N,0,
312,16,F,S,24,Y,31,12,0,P,216,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,250,0,0,N,0,
313,23,F,S,24,Y,31,12,0,A,24,Y,Y,Y,Y,0,950,0,Y,N,0,N,N,700,0,0,N,0,
314,20,F,O,30,Y,31,8,0,P,12,Y,Y,Y,Y,12,804,0,Y,N,0,N,N,1800,0,0,N,0,
315,10,F,V,53,Y,31,18,0,P,240,Y,Y,N,Y,0,703,0,Y,N,0,N,N,360,0,0,N,0,
316,24,F,S,48,Y,31,20,0,P,528,Y,Y,N,Y,36,920,0,Y,N,0,N,N,1600,0,0,N,0,
317,25,F,C,54,Y,31,12,0,P,360,Y,Y,Y,Y,12,26,0,Y,N,0,N,N,250,0,0,N,0,
318,18,F,O,47,N,50,3,0,A,276,Y,N,N,Y,0,720,0,Y,N,0,N,N,0,0,0,N,0,
319,25,M,O,50,N,50,25,0,P,0,Y,Y,N,Y,24,13,0,Y,N,0,N,N,2136,0,0,N,1,
320,1,M,S,59,Y,31,18,0,P,240,Y,Y,N,Y,264,100,0,Y,N,0,N,N,1080,0,0,N,0,
321,25,F,S,38,Y,50,8,0,P,168,Y,Y,Y,Y,60,918,0,Y,N,0,N,N,526,0,1,N,1,
322,25,F,S,52,Y,50,12,0,P,480,Y,Y,N,Y,0,703,0,Y,N,0,N,N,180,0,0,N,0,
323,23,F,C,24,Y,31,12,0,P,252,Y,Y,N,Y,0,720,350,Y,N,0,N,N,0,0,0,N,1,
324,14,M,C,22,Y,31,8,0,P,216,Y,Y,Y,Y,12,999,0,N,N,0,N,N,360,0,0,N,0,
325,9,M,C,24,Y,5,8,0,P,72,Y,Y,Y,Y,84,950,0,Y,N,0,N,N,900,0,0,N,1,
326,24,M,S,28,Y,31,12,0,A,108,Y,Y,Y,Y,24,118,0,Y,N,0,N,N,185,0,0,N,0,
327,25,F,S,38,Y,31,20,0,A,156,Y,Y,N,Y,72,501,0,Y,N,0,N,N,400,0,0,N,0,
328,55,F,C,27,Y,31,8,0,P,48,Y,Y,N,Y,0,205,0,Y,N,0,N,N,220,0,0,N,1,
329,8,F,S,19,Y,31,12,0,P,12,Y,Y,N,Y,24,40,0,Y,N,0,N,N,420,0,0,N,1,
330,6,M,S,18,Y,5,3,0,P,216,Y,Y,N,Y,12,60,0,Y,N,0,N,N,180,0,0,N,0,
331,10,F,V,54,Y,31,12,0,P,216,Y,Y,N,Y,0,704,0,Y,N,0,N,N,1901,0,0,N,0,
332,25,F,C,20,Y,31,18,0,O,48,Y,Y,N,Y,48,205,0,Y,N,0,N,N,270,0,0,N,0,
333,1,M,S,19,N,50,12,0,P,60,Y,Y,N,Y,12,26,0,Y,N,0,N,N,177,0,0,N,0,
334,22,F,C,20,N,50,28,0,P,12,Y,Y,N,Y,12,165,0,Y,N,0,N,N,100,0,0,N,1,
335,55,F,S,35,Y,31,20,0,C,84,Y,Y,Y,Y,144,999,0,Y,N,0,N,N,480,0,0,N,0,
336,17,F,C,30,Y,31,18,0,P,48,Y,Y,N,Y,48,853,0,Y,N,0,N,N,876,0,1,N,0,
337,13,M,S,42,Y,31,25,0,P,60,Y,Y,N,Y,12,706,0,Y,N,0,N,N,400,0,0,N,0,
338,22,F,C,38,Y,31,16,0,P,240,Y,N,Y,Y,12,26,450,Y,N,0,N,N,243,0,0,N,0,
339,1,M,S,28,Y,31,22,0,P,96,Y,Y,N,Y,12,301,0,Y,N,0,N,N,600,0,0,N,1,
340,25,F,S,32,Y,50,8,0,P,240,Y,N,N,Y,60,123,0,Y,N,0,N,N,600,0,0,N,0,
341,25,F,D,42,Y,31,8,0,A,48,Y,Y,Y,Y,108,38,0,Y,N,0,N,N,682,0,0,N,1,
342,17,F,C,27,Y,31,18,0,P,84,Y,Y,N,Y,0,999,0,Y,N,0,N,N,110,0,0,N,0,
343,10,M,S,35,Y,31,12,0,O,108,Y,Y,Y,Y,12,305,0,Y,N,0,N,N,360,0,0,N,0,
344,5,F,C,38,Y,5,18,0,P,384,Y,Y,Y,Y,0,717,0,Y,N,0,N,N,180,0,0,N,0,
345,15,F,S,21,Y,31,1,0,O,252,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,300,0,0,N,0,
346,19,F,C,37,N,50,28,0,P,132,Y,Y,Y,Y,72,131,0,Y,N,0,N,N,400,0,0,N,0,
347,22,F,S,32,Y,31,8,0,P,48,Y,Y,Y,Y,36,35,0,Y,N,0,N,N,907,0,0,N,0,
348,1,M,S,41,Y,31,8,0,P,180,Y,Y,N,Y,108,38,0,Y,N,0,N,N,924,0,0,N,0,
349,19,F,S,57,Y,31,20,0,P,108,Y,Y,N,Y,0,703,0,Y,N,0,N,N,193,0,0,N,0,
350,15,F,S,22,Y,31,6,0,P,240,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,310,0,0,N,0,
351,25,F,C,29,Y,50,12,0,P,48,Y,Y,Y,Y,12,125,0,Y,N,0,N,N,1500,0,0,N,0,
352,1,M,S,36,Y,31,8,0,P,120,Y,Y,N,Y,72,707,0,Y,N,0,N,N,289,0,0,N,0,
353,20,F,O,21,Y,31,8,0,C,240,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,320,0,0,N,0,
354,25,F,C,45,Y,31,3,0,P,72,Y,Y,Y,Y,132,853,0,Y,N,0,N,N,1800,0,0,N,0,
355,24,M,S,22,Y,31,20,0,C,264,Y,Y,N,Y,72,950,0,Y,N,0,N,N,450,0,0,N,0,
356,55,F,S,23,Y,31,25,0,P,276,Y,Y,N,Y,48,113,0,Y,N,0,N,N,380,0,0,N,0,
357,22,M,C,32,N,50,20,0,P,60,Y,Y,Y,Y,12,702,0,Y,N,0,N,N,365,0,1,N,1,
358,24,F,C,42,Y,31,18,0,A,60,Y,Y,N,Y,144,131,0,Y,N,0,N,N,250,0,0,N,0,
359,9,F,S,24,Y,5,28,0,O,60,Y,Y,N,Y,12,264,0,Y,N,0,N,N,453,0,0,N,1,
360,16,F,V,55,Y,31,18,0,P,96,Y,N,N,Y,0,703,0,Y,N,0,N,N,891,0,2,N,0,
361,15,F,V,64,Y,31,12,0,P,360,Y,N,N,Y,12,703,0,Y,N,0,N,N,445,0,0,N,0,
362,22,F,O,20,N,50,20,0,P,12,Y,N,N,Y,12,40,0,Y,N,0,N,N,320,0,0,N,1,
363,1,F,C,43,Y,31,25,0,P,300,Y,N,Y,Y,60,26,0,Y,N,0,N,N,350,0,0,N,0,
364,12,F,C,25,N,31,12,0,P,12,Y,Y,N,Y,0,950,0,Y,N,0,N,N,380,0,0,N,1,
365,23,F,O,52,Y,31,8,0,P,396,Y,Y,N,Y,0,725,0,Y,N,0,N,N,3422,0,0,N,0,
366,22,M,V,52,N,31,18,0,P,60,Y,Y,N,Y,24,13,0,Y,N,0,N,N,213,0,0,N,0,
367,13,M,S,25,Y,31,8,0,P,240,Y,Y,Y,Y,36,514,0,Y,N,0,N,N,750,0,0,N,0,
368,25,F,S,22,Y,50,18,0,P,72,Y,Y,Y,Y,0,950,0,Y,N,0,N,N,400,0,0,N,1,
369,1,M,S,21,Y,31,1,0,P,252,Y,Y,Y,Y,60,60,0,Y,N,0,N,N,227,0,0,N,0,
370,17,M,O,19,N,50,12,0,C,228,Y,Y,N,Y,12,999,0,Y,N,0,N,N,300,0,0,N,1,
371,12,F,C,47,N,31,8,0,P,180,Y,Y,Y,Y,228,165,0,Y,N,0,N,N,550,0,0,N,0,
372,9,F,O,48,Y,5,20,0,P,576,Y,Y,N,Y,0,13,0,Y,N,0,N,N,508,0,0,N,0,
373,16,F,S,48,Y,31,23,0,P,144,Y,Y,N,Y,0,165,0,Y,N,0,N,N,0,0,0,N,0,
374,12,F,C,62,Y,31,12,0,P,360,Y,Y,N,Y,0,13,0,Y,N,0,N,N,180,0,0,N,0,
375,12,M,C,24,N,31,8,0,P,24,Y,Y,N,Y,0,49,0,Y,N,0,N,N,411,0,0,N,0,
376,24,F,S,24,Y,50,12,0,A,36,Y,Y,N,Y,36,950,0,Y,N,0,N,N,350,0,0,N,0,
67,15,F,C,20,Y,31,18,0,P,168,Y,Y,Y,Y,120,918,0,N,N,0,N,N,411,0,0,N,0,
378,55,F,C,28,Y,31,12,0,P,24,Y,Y,Y,Y,72,4,0,Y,N,0,N,N,700,0,0,N,0,
379,23,F,V,36,N,31,28,0,P,384,Y,Y,Y,Y,60,305,0,Y,N,0,N,N,800,0,0,N,1,
380,19,M,S,28,Y,31,12,0,P,336,Y,Y,Y,Y,12,514,0,Y,N,0,N,N,409,0,0,N,0,
381,25,F,C,34,Y,31,8,0,P,120,Y,Y,Y,Y,0,999,800,Y,N,0,N,N,300,0,0,N,0,
382,9,M,S,19,Y,5,8,0,P,0,Y,Y,N,Y,24,514,0,Y,N,0,N,N,919,0,0,N,0,
383,25,F,S,37,N,50,12,0,P,444,Y,Y,N,Y,12,725,0,Y,N,0,N,N,217,0,0,N,0,
384,12,M,S,20,Y,31,12,2,P,240,Y,Y,Y,Y,12,218,0,Y,N,0,N,N,382,0,0,N,0,
385,20,F,C,60,Y,31,8,0,P,108,Y,Y,N,Y,180,13,0,Y,N,0,N,N,778,0,1,N,0,
386,22,F,V,57,Y,31,28,0,P,456,Y,Y,N,Y,120,703,0,Y,N,0,N,N,284,0,0,N,0,
387,1,F,S,60,Y,31,12,0,P,216,Y,Y,N,Y,0,13,0,Y,N,0,N,N,600,0,1,N,0,
388,25,F,D,48,Y,31,18,0,P,576,Y,Y,Y,Y,84,60,0,Y,N,0,N,N,336,0,0,N,0,
389,16,F,S,19,Y,31,12,0,P,228,Y,Y,Y,Y,24,35,0,Y,N,0,N,N,180,0,0,N,1,
390,18,M,S,22,N,5,20,3,P,252,Y,Y,N,Y,12,950,0,Y,N,0,N,N,200,0,0,N,0,
391,15,F,S,38,Y,31,18,0,P,240,Y,Y,Y,Y,12,801,0,Y,N,0,N,N,305,0,0,N,0,
392,24,M,S,24,Y,31,18,0,P,0,Y,Y,Y,Y,0,38,0,Y,N,0,N,N,497,0,1,N,0,
393,2,M,S,40,Y,31,25,0,P,144,Y,Y,N,Y,180,702,0,Y,N,0,N,N,1000,0,0,N,0,
394,55,F,S,27,N,31,12,0,A,240,Y,Y,N,Y,12,205,0,Y,N,0,N,N,300,0,0,N,0,
395,22,F,C,27,Y,31,12,0,P,240,Y,Y,N,Y,0,89,0,Y,N,0,N,N,650,0,0,N,0,
396,23,M,S,22,N,31,28,0,P,24,Y,Y,N,Y,24,855,0,Y,N,0,N,N,318,0,0,N,1,
397,2,F,S,45,N,50,12,0,P,36,Y,Y,N,Y,0,950,0,Y,N,0,N,N,1000,0,0,N,0,
398,21,F,O,34,Y,31,12,0,P,120,Y,Y,N,Y,0,950,0,Y,N,0,N,N,650,0,0,N,0,
399,16,F,C,46,Y,31,12,0,P,288,Y,Y,N,Y,12,950,0,Y,N,0,N,N,480,0,0,N,0,
400,8,F,S,34,Y,31,8,0,P,408,Y,Y,N,Y,48,950,0,Y,N,0,N,N,1000,0,0,N,1,
401,19,F,S,26,N,50,25,0,A,48,Y,Y,Y,Y,12,30,0,Y,N,0,N,N,200,0,0,N,0,
402,14,F,S,20,Y,31,3,3,P,120,Y,Y,N,Y,36,43,0,Y,N,0,N,N,200,0,0,N,1,
403,23,F,S,19,Y,31,18,0,P,228,Y,Y,N,Y,0,501,0,Y,N,0,N,N,300,0,0,N,1,
404,23,F,O,44,Y,31,8,0,O,12,Y,Y,Y,Y,216,514,0,Y,N,0,N,N,1400,0,0,N,0,
405,66,M,C,36,Y,31,12,0,A,36,Y,Y,Y,Y,24,954,0,Y,N,0,N,N,560,0,0,N,0,
406,25,M,S,51,Y,31,12,0,A,48,Y,Y,N,Y,60,515,0,Y,N,0,N,N,1058,0,1,N,0,
407,22,F,S,39,N,50,12,0,P,48,Y,Y,N,Y,84,725,0,Y,N,0,N,N,199,0,0,N,0,
408,16,F,S,22,Y,31,25,0,P,264,Y,Y,Y,Y,12,210,0,Y,N,0,N,N,446,0,0,N,0,
409,23,F,S,22,Y,31,8,0,P,300,N,Y,N,Y,120,704,0,Y,N,0,N,N,1622,0,2,N,0,
410,55,F,V,72,Y,31,8,0,P,576,Y,Y,N,Y,120,703,0,Y,N,0,N,N,1000,0,0,N,0,
411,22,F,S,37,N,50,12,0,P,396,Y,Y,N,Y,120,38,0,Y,N,0,N,N,531,0,0,N,0,
412,25,F,S,27,Y,31,23,0,P,60,Y,Y,Y,Y,12,205,0,Y,N,0,N,N,240,0,0,N,1,
413,14,M,C,37,Y,31,28,3,P,240,Y,Y,N,Y,192,706,0,Y,N,0,N,N,700,0,0,N,1,
414,19,M,C,41,Y,31,18,0,P,180,Y,Y,Y,Y,216,38,0,Y,N,0,N,N,850,0,1,N,0,
415,25,F,D,51,Y,31,1,0,P,96,Y,Y,N,Y,48,725,0,Y,N,0,N,N,219,0,0,N,0,
416,2,M,S,20,N,50,20,0,P,84,Y,Y,Y,Y,0,950,0,N,N,0,N,N,240,0,0,N,1,
417,24,F,V,60,Y,31,18,0,P,264,Y,N,N,Y,240,703,0,Y,N,0,N,N,180,0,0,N,0,
418,3,M,S,18,Y,31,1,0,P,0,Y,N,N,Y,0,24,0,Y,N,0,N,N,250,0,0,N,1,
419,55,F,S,22,N,31,18,0,O,12,Y,Y,Y,Y,12,40,0,Y,N,0,N,N,200,0,0,N,0,
420,17,F,C,34,Y,31,18,0,P,36,Y,Y,N,Y,0,255,0,Y,N,0,N,N,900,0,0,N,0,
421,5,M,S,36,N,50,25,0,C,216,Y,Y,Y,Y,0,26,0,Y,N,0,N,N,360,0,0,N,0,
422,12,F,O,44,Y,31,12,0,P,240,Y,Y,Y,Y,180,713,0,Y,N,0,N,N,959,0,1,N,0,
423,24,F,S,25,Y,31,8,0,P,300,Y,Y,N,Y,12,26,0,Y,N,0,N,N,180,0,0,N,1,
424,55,F,S,33,Y,50,12,0,P,0,Y,Y,N,Y,324,704,0,Y,N,0,N,N,894,0,0,N,1,
425,25,F,S,25,Y,50,8,0,P,300,Y,Y,N,Y,12,950,0,Y,N,0,N,N,200,0,0,N,0,
426,25,M,S,20,Y,31,8,0,P,120,Y,Y,N,Y,12,202,0,Y,N,0,N,N,600,0,0,N,0,
